SpeciesId	CU	CU_Name	Year	T_Idx_E	ExpFactor1	AdjSum	ExpFactor2	ObsE	ExpFactor3	TE	CDN Harvest	CDN ER	TRTC	Total Harvest	Total ER	Total Run	Q1	Q2	Q3
CM	CM_23	West Haida Gwaii	1981	25155	1.046724824	26330.36294	1.378609876	36299.29839	1.5	54448.94759	5867.990104	0.097285942	60316.93769	5867.990104	0.097285942	60316.93769	2.161290323	4.776804646	3.626841854
CM	CM_23	West Haida Gwaii	1982	44974	1.05497556	47446.47082	1.378609876	65410.17327	1.5	98115.25991	44107.45342	0.310129461	142222.7133	44107.45342	0.310129461	142222.7133	2.161290323	4.739446288	3.626841854
CM	CM_23	West Haida Gwaii	1983	20139	1.059209161	21331.41329	1.378609876	29407.69704	1.5	44111.54556	6153.782801	0.122425994	50265.32836	6153.782801	0.122425994	50265.32836	2.161290323	4.72050298	3.626841854
CM	CM_23	West Haida Gwaii	1984	34515	1.079777789	37268.5304	1.378609876	51378.76408	1.5	77068.14613	82968.62871	0.518434771	160036.7748	82968.62871	0.518434771	160036.7748	2.161290323	4.630582375	3.626841854
CM	CM_23	West Haida Gwaii	1985	46653	1.105607813	51579.92128	1.378609876	71108.5889	1.5	106662.8834	75235.32053	0.413612223	181898.2039	75235.32053	0.413612223	181898.2039	2.161290323	4.522399302	3.626841854
CM	CM_23	West Haida Gwaii	1986	48785	1.00747371	49149.60493	1.378609876	67758.13078	1.5	101637.1962	23521.70821	0.187934756	125158.9044	23521.70821	0.187934756	125158.9044	2.161290323	4.962908661	3.626841854
CM	CM_23	West Haida Gwaii	1987	39905	1.00747371	40203.23839	1.378609876	55424.58151	1.5	83136.87226	22740.30145	0.21478002	105877.1737	22740.30145	0.21478002	105877.1737	2.161290323	4.962908661	3.626841854
CM	CM_23	West Haida Gwaii	1988	45295	1.004493067	45498.51346	1.378609876	62724.70002	1.5	94087.05003	8217.309853	0.080322186	102304.3599	8217.309853	0.080322186	102304.3599	2.161290323	4.977635152	3.626841854
CM	CM_23	West Haida Gwaii	1989	26474	1.012420918	26802.83138	1.378609876	36950.64806	1.5	55425.97208	29569.21016	0.347892779	84995.18225	29569.21016	0.347892779	84995.18225	2.161290323	4.938657343	3.626841854
CM	CM_23	West Haida Gwaii	1990	42790	1.044728628	44703.938	1.123527962	50226.12434	1.5	75339.18651	47875.62879	0.388554158	123214.8153	47875.62879	0.388554158	123214.8153	2.161290323	4.785931834	4.450267524
CM	CM_23	West Haida Gwaii	1991	54679	1.005860004	54999.41918	1.123527962	61793.38532	1.5	92690.07798	41668.76025	0.3101304	134358.8382	41668.76025	0.3101304	134358.8382	2.161290323	4.970870676	4.450267524
CM	CM_23	West Haida Gwaii	1992	24480	1.052164318	25756.9825	1.123527962	28938.69004	1.5	43408.03506	9945.738785	0.186411158	53353.77385	9945.738785	0.186411158	53353.77385	2.161290323	4.752109452	4.450267524
CM	CM_23	West Haida Gwaii	1993	68718	1.023694939	70346.26882	1.123527962	79036.00001	1.5	118554	53917.90677	0.312618488	172471.9068	53917.90677	0.312618488	172471.9068	2.161290323	4.884267577	4.450267524
CM	CM_23	West Haida Gwaii	1994	36905	1.044728628	38555.71003	1.123527962	43318.41829	1.5	64977.62744	15561.70735	0.193218722	80539.33478	15561.70735	0.193218722	80539.33478	2.161290323	4.785931834	4.450267524
CM	CM_23	West Haida Gwaii	1995	42158	1.022852773	43121.42719	1.123527962	48448.12919	1.5	72672.19378	13717.41887	0.158785512	86389.61265	13717.41887	0.158785512	86389.61265	2.161290323	4.888289042	4.450267524
CM	CM_23	West Haida Gwaii	1996	27844	1.026470387	28581.04145	1.123527962	32111.59924	1.5	48167.39886	799.9298116	0.01633599	48967.32867	799.9298116	0.01633599	48967.32867	2.161290323	4.871061128	4.450267524
CM	CM_23	West Haida Gwaii	1997	24566	1.124435283	27622.87716	1.123527962	31035.07487	1.5	46552.61231	3412.530937	0.068298232	49965.14325	3412.530937	0.068298232	49965.14325	2.161290323	4.446676545	4.450267524
CM	CM_23	West Haida Gwaii	1998	75890	1.060681846	80495.14526	1.123527962	90438.54647	1.5	135657.8197	17236.14796	0.112732688	152893.9677	17236.14796	0.112732688	152893.9677	2.161290323	4.713948882	4.450267524
CM	CM_23	West Haida Gwaii	1999	94605	1.056041698	99906.82488	1.123527962	112248.1113	1.5	168372.1669	27930.83952	0.142284319	196303.0065	27930.83952	0.142284319	196303.0065	2.161290323	4.734661527	4.450267524
CM	CM_23	West Haida Gwaii	2000	59969	1.070374284	64189.27541	1.125514512	72245.961	1.5	108368.9415	26725.6139	0.197828949	135094.5554	26725.6139	0.197828949	135094.5554	2.161290323	4.671263199	4.442412733
CM	CM_23	West Haida Gwaii	2001	38980	1.159440431	45194.98801	1.125514512	50867.61489	1.5	76301.42233	46.82361924	0.00061329	76348.24595	46.82361924	0.00061329	76348.24595	2.161290323	4.312425084	4.442412733
CM	CM_23	West Haida Gwaii	2002	63000	1.119177685	70508.19413	1.125514512	79357.99572	1.5	119036.9936	1228.264087	0.010212959	120265.2577	1228.264087	0.010212959	120265.2577	2.161290323	4.467565847	4.442412733
CM	CM_23	West Haida Gwaii	2003	58390	1.028038962	60027.19499	1.125514512	67561.47908	1.5	101342.2186	51.29059553	0.000505857	101393.5092	51.29059553	0.000505857	101393.5092	2.161290323	4.863628895	4.442412733
CM	CM_23	West Haida Gwaii	2004	58815	1.444391254	84951.87163	1.125514512	95614.56436	1.5	143421.8465	9275.880644	0.060746684	152697.7272	9275.880644	0.060746684	152697.7272	2.161290323	3.461665933	4.442412733
CM	CM_23	West Haida Gwaii	2005	63600	1.405543691	89392.57878	1.125514512	100612.6447	1.5	150918.967	82720.95019	0.354053157	233639.9172	82720.95019	0.354053157	233639.9172	2.161290323	3.55734228	4.442412733
CM	CM_23	West Haida Gwaii	2006	47575	1.082385698	51494.49959	1.125514512	57957.80659	1.5	86936.70988	15844.92317	0.154161037	102781.6331	15844.92317	0.154161037	102781.6331	2.161290323	4.619425412	4.442412733
CM	CM_23	West Haida Gwaii	2007	42110	1.275922916	53729.11401	1.125514512	60472.89754	1.5	90709.34631	0	0	90709.34631	0	0	90709.34631	2.161290323	3.91873203	4.442412733
CM	CM_23	West Haida Gwaii	2008	32400	1.439752847	46647.99224	1.125514512	52502.99222	1.5	78754.48834	0	0	78754.48834	0	0	78754.48834	2.161290323	3.472818277	4.442412733
CM	CM_23	West Haida Gwaii	2009	38850	1.024223465	39791.08161	1.125514512	44785.4398	1.5	67178.1597	0	0	67178.1597	0	0	67178.1597	2.161290323	4.881747169	4.442412733
CM	CM_23	West Haida Gwaii	2010	57225	1.655167586	94716.96513	1.021525643	96755.80872	1.5	145133.7131	0	0	145133.7131	0	0	145133.7131	2.161290323	3.020842144	4.894639732
CM	CM_23	West Haida Gwaii	2011	50025	1.52652202	76364.26407	1.021525643	78008.05396	1.5	117012.0809	0	0	117012.0809	0	0	117012.0809	2.161290323	3.275419505	4.894639732
CM	CM_23	West Haida Gwaii	2012	87020	1.156021359	100596.9786	1.021525643	102762.3933	1.5	154143.5899	0	0	154143.5899	0	0	154143.5899	2.161290323	4.325179602	4.894639732
CM	CM_23	West Haida Gwaii	2013	25900	1.621834447	42005.51218	1.021525643	42909.70785	1.5	64364.56177	0	0	64364.56177	0	0	64364.56177	2.161290323	3.082928722	4.894639732
CM	CM_23	West Haida Gwaii	2014	11545	4.264345088	49231.86404	1.021525643	50291.61157	1.5	75437.41736	0	0	75437.41736	0	0	75437.41736	2.161290323	1.172512988	4.894639732
CM	CM_23	West Haida Gwaii	2015	45100	1.824831717	82299.91045	1.021525643	84071.46895	1.5	126107.2034							2.161290323	2.73997868	4.894639732
CM	CM_23	West Haida Gwaii	2016	33310	1.464546463	48784.0427	1.021525643	49834.15059	1.5	74751.22588							2.161290323	3.414026202	4.894639732
CM	CM_23	West Haida Gwaii	2017	43470	1.324170928	57561.71026	1.021525643	58800.76309	1.5	88201.14464							2.161290323	3.77594757	4.894639732
CM	CM_24	North Haida Gwaii	1954	125000	1	125000	1.033724541	129215.5676	1.5	193823.3514	33273.22322	0.146515742	227096.5747	33273.22322	0.146515742	227096.5747	2	5	4.836878493
CM	CM_24	North Haida Gwaii	1955	22500	2.272991488	51142.30849	1.033724541	52867.05937	1.5	79300.58906	6682.162951	0.077715156	85982.75201	6682.162951	0.077715156	85982.75201	2	2.199744269	4.836878493
CM	CM_24	North Haida Gwaii	1956	3500	5.566344687	19482.20641	1.033724541	20139.23488	1.5	30208.85231	17374.42131	0.365137158	47583.27362	17374.42131	0.365137158	47583.27362	2	0.898255548	4.836878493
CM	CM_24	North Haida Gwaii	1957	145000	1	145000	1.033724541	149890.0585	1.5	224835.0877	56468.756	0.200739369	281303.8437	56468.756	0.200739369	281303.8437	2	5	4.836878493
CM	CM_24	North Haida Gwaii	1958	22900	1	22900	1.033724541	23672.29199	1.5	35508.43799	8805.978494	0.198715885	44314.41648	8805.978494	0.198715885	44314.41648	2	5	4.836878493
CM	CM_24	North Haida Gwaii	1959	18500	1	18500	1.033724541	19123.90401	1.5	28685.85601	1939.243053	0.063322017	30625.09907	1939.243053	0.063322017	30625.09907	2	5	4.836878493
CM	CM_24	North Haida Gwaii	1960	14500	1	14500	1.009890962	14643.41895	1.5	21965.12842	1836.839474	0.077171748	23801.9679	1836.839474	0.077171748	23801.9679	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1961	26000	1	26000	1.009890962	26257.16501	1.5	39385.74752	819.2893733	0.020377779	40205.03689	819.2893733	0.020377779	40205.03689	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1962	14500	1	14500	1.009890962	14643.41895	1.5	21965.12842	2968.924252	0.119071067	24934.05268	2968.924252	0.119071067	24934.05268	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1963	10500	1	10500	1.009890962	10603.8551	1.5	15905.78265	4146.180892	0.206771815	20051.96354	4146.180892	0.206771815	20051.96354	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1964	93500	1	93500	1.009890962	94424.80495	1.5	141637.2074	13401.28709	0.08643845	155038.4945	13401.28709	0.08643845	155038.4945	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1965	160075	1	160075	1.009890962	161658.2957	1.5	242487.4436	9924.939757	0.039320336	252412.3834	9924.939757	0.039320336	252412.3834	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1966	93500	1	93500	1.009890962	94424.80495	1.5	141637.2074	21128.79673	0.129810871	162766.0042	21128.79673	0.129810871	162766.0042	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1967	31500	1	31500	1.009890962	31811.5653	1.5	47717.34796	24210.63874	0.336595529	71927.9867	24210.63874	0.336595529	71927.9867	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1968	37500	1	37500	1.009890962	37870.91108	1.5	56806.36661	24296.65965	0.299577719	81103.02626	24296.65965	0.299577719	81103.02626	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1969	45000	1	45000	1.009890962	45445.09329	1.5	68167.63994	35781.36281	0.344220357	103949.0027	35781.36281	0.344220357	103949.0027	2	5	4.951029555
CM	CM_24	North Haida Gwaii	1970	21000	1	21000	1.172851174	24629.87465	1.5	36944.81198	28977.06363	0.439566735	65921.87561	28977.06363	0.439566735	65921.87561	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1971	42000	1	42000	1.172851174	49259.7493	1.5	73889.62396	34675.00912	0.319395075	108564.6331	34675.00912	0.319395075	108564.6331	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1972	6500	1	6500	1.172851174	7623.53263	1.5	11435.29895	38047.6781	0.768904386	49482.97705	38047.6781	0.768904386	49482.97705	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1973	37000	1	37000	1.172851174	43395.49343	1.5	65093.24015	51151.72278	0.440033886	116244.9629	51151.72278	0.440033886	116244.9629	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1974	31000	1	31000	1.172851174	36358.38639	1.5	54537.57959	17529.44198	0.243238053	72067.02156	17529.44198	0.243238053	72067.02156	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1975	50000	1	50000	1.172851174	58642.55869	1.5	87963.83804	11322.75764	0.114041151	99286.59568	11322.75764	0.114041151	99286.59568	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1976	45500	1	45500	1.172851174	53364.72841	1.5	80047.09262	2077.206253	0.025293443	82124.29887	2077.206253	0.025293443	82124.29887	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1977	48000	1	48000	1.172851174	56296.85635	1.5	84445.28452	4958.301649	0.055459762	89403.58617	4958.301649	0.055459762	89403.58617	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1978	50000	1	50000	1.172851174	58642.55869	1.5	87963.83804	5857.563422	0.062433126	93821.40146	5857.563422	0.062433126	93821.40146	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1979	28000	1	28000	1.172851174	32839.83287	1.5	49259.7493	6148.145413	0.110961542	55407.89472	6148.145413	0.110961542	55407.89472	2	5	4.263115484
CM	CM_24	North Haida Gwaii	1980	12200	1	12200	1.042160327	12714.35598	1.5	19071.53398	10264.77342	0.349899982	29336.30739	10264.77342	0.349899982	29336.30739	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1981	24600	1	24600	1.042160327	25637.14403	1.5	38455.71605	16302.36639	0.297716166	54758.08244	16302.36639	0.297716166	54758.08244	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1982	67000	1	67000	1.042160327	69824.74188	1.5	104737.1128	12066.19761	0.103303558	116803.3104	12066.19761	0.103303558	116803.3104	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1983	34000	1	34000	1.042160327	35433.45111	1.5	53150.17666	2635.966562	0.047251278	55786.14322	2635.966562	0.047251278	55786.14322	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1984	50000	1	50000	1.042160327	52108.01633	1.5	78162.0245	6044.009107	0.071776437	84206.0336	6044.009107	0.071776437	84206.0336	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1985	61000	1	61000	1.042160327	63571.77992	1.5	95357.66989	54059.83843	0.361803908	149417.5083	54059.83843	0.361803908	149417.5083	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1986	80000	1	80000	1.042160327	83372.82613	1.5	125059.2392	103232.3441	0.452195138	228291.5833	103232.3441	0.452195138	228291.5833	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1987	50000	1	50000	1.042160327	52108.01633	1.5	78162.0245	6833.056083	0.080393548	84995.08058	6833.056083	0.080393548	84995.08058	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1988	27500	1	27500	1.042160327	28659.40898	1.5	42989.11347	7716.874716	0.152188627	50705.98819	7716.874716	0.152188627	50705.98819	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1989	18250	1	18250	1.042160327	19019.42596	1.5	28529.13894	5259.963751	0.155670418	33789.10269	5259.963751	0.155670418	33789.10269	2	5	4.797726292
CM	CM_24	North Haida Gwaii	1990	4500	1.024864617	4611.890779	1.010046885	4658.225917	1.5	6987.338876	8324.51417	0.543664712	15311.85305	8324.51417	0.543664712	15311.85305	2	4.878693161	4.950265252
CM	CM_24	North Haida Gwaii	1991	900	1.379993838	1241.994454	1.010046885	1254.47263	1.5	1881.708945	2931.891607	0.609084941	4813.600553	2931.891607	0.609084941	4813.600553	2	3.623204584	4.950265252
CM	CM_24	North Haida Gwaii	1992	6000	1	6000	1.010046885	6060.281313	1.5	9090.421969	8674.044025	0.488280595	17764.46599	8674.044025	0.488280595	17764.46599	2	5	4.950265252
CM	CM_24	North Haida Gwaii	1993	50060	1	50060	1.010046885	50562.94709	1.5	75844.42063	23699.12655	0.238077979	99543.54718	23699.12655	0.238077979	99543.54718	2	5	4.950265252
CM	CM_24	North Haida Gwaii	1994	32000	1	32000	1.010046885	32321.50033	1.5	48482.2505	13917.65122	0.223039634	62399.90172	13917.65122	0.223039634	62399.90172	2	5	4.950265252
CM	CM_24	North Haida Gwaii	1995	19800	1	19800	1.010046885	19998.92833	1.5	29998.3925	23883.7723	0.443259331	53882.1648	23883.7723	0.443259331	53882.1648	2	5	4.950265252
CM	CM_24	North Haida Gwaii	1996	6300	1	6300	1.010046885	6363.295378	1.5	9544.943068	901.1647444	0.086267992	10446.10781	901.1647444	0.086267992	10446.10781	2	5	4.950265252
CM	CM_24	North Haida Gwaii	1997	31050	1.024864617	31822.04637	1.010046885	32141.75883	1.5	48212.63824	46832.90187	0.492741709	95045.54011	46832.90187	0.492741709	95045.54011	2	4.878693161	4.950265252
CM	CM_24	North Haida Gwaii	1998	32000	1.024864617	32795.66776	1.010046885	33125.16208	1.5	49687.74312	2462.749277	0.047223893	52150.49239	2462.749277	0.047223893	52150.49239	2	4.878693161	4.950265252
CM	CM_24	North Haida Gwaii	1999	33000	1.024864617	33820.53238	1.010046885	34160.32339	1.5	51240.48509	1189.221258	0.022682203	52429.70635	1189.221258	0.022682203	52429.70635	2	4.878693161	4.950265252
CM	CM_24	North Haida Gwaii	2000	11200	1	11200	1.049152339	11750.50619	1.5	17625.75929	231.4438332	0.012960811	17857.20312	231.4438332	0.012960811	17857.20312	2	5	4.765752137
CM	CM_24	North Haida Gwaii	2001	3800	1	3800	1.049152339	3986.778887	1.5	5980.16833	0	0	5980.16833	0	0	5980.16833	2	5	4.765752137
CM	CM_24	North Haida Gwaii	2002	6500	1.093047707	7104.810093	1.049152339	7454.028125	1.5	11181.04219	14.93177995	0.001333674	11195.97397	14.93177995	0.001333674	11195.97397	2	4.574365757	4.765752137
CM	CM_24	North Haida Gwaii	2003	33500	1	33500	1.049152339	35146.60334	1.5	52719.90501	0	0	52719.90501	0	0	52719.90501	2	5	4.765752137
CM	CM_24	North Haida Gwaii	2004	3300	1	3300	1.049152339	3462.202717	1.5	5193.304076	0	0	5193.304076	0	0	5193.304076	2	5	4.765752137
CM	CM_24	North Haida Gwaii	2005	1500	1.422925577	2134.388366	1.049152339	2239.298546	1.5	3358.947819	0	0	3358.947819	0	0	3358.947819	2	3.513887219	4.765752137
CM	CM_24	North Haida Gwaii	2006	17500	1	17500	1.049152339	18360.16593	1.5	27540.24889	881.2615192	0.03100685	28421.51041	881.2615192	0.03100685	28421.51041	2	5	4.765752137
CM	CM_24	North Haida Gwaii	2007	1600	11.74717514	18795.48023	1.049152339	19719.32203	1.5	29578.98305	0	0	29578.98305	0	0	29578.98305	2	0.425634243	4.765752137
CM	CM_24	North Haida Gwaii	2008																
CM	CM_24	North Haida Gwaii	2009	35500	1	35500	1.049152339	37244.90802	1.5	55867.36203	0	0	55867.36203	0	0	55867.36203	2	5	4.765752137
CM	CM_24	North Haida Gwaii	2010																
CM	CM_24	North Haida Gwaii	2011	25400	1.059382423	26908.31354	1	26908.31354	1.5	40362.47031	0	0	40362.47031	0	0	40362.47031	2	4.719730942	5
CM	CM_24	North Haida Gwaii	2012	4000	1	4000	1	4000	1.5	6000	0	0	6000	0	0	6000	2	5	5
CM	CM_24	North Haida Gwaii	2013																
CM	CM_24	North Haida Gwaii	2014																
CM	CM_24	North Haida Gwaii	2015	4500	1.059382423	4767.220903	1	4767.220903	1.5	7150.831354							2	4.719730942	5
CM	CM_24	North Haida Gwaii	2016	6200	1.059382423	6568.171021	1	6568.171021	1.5	9852.256532							2	4.719730942	5
CM	CM_24	North Haida Gwaii	2017	2500	1.059382423	2648.456057	1	2648.456057	1.5	3972.684086							2	4.719730942	5
CM	CM_25	North Haida Gwaii-Stanley Creek	1954																
CM	CM_25	North Haida Gwaii-Stanley Creek	1955																
CM	CM_25	North Haida Gwaii-Stanley Creek	1956																
CM	CM_25	North Haida Gwaii-Stanley Creek	1957	200	1	200	1	200	1.5	300	75.3468997	0.200739369	375.3468997	75.3468997	0.200739369	375.3468997	3	5	5
CM	CM_25	North Haida Gwaii-Stanley Creek	1958	200	1	200	1	200	1.5	300	74.39903578	0.198715885	374.3990358	74.39903578	0.198715885	374.3990358	3	5	5
CM	CM_25	North Haida Gwaii-Stanley Creek	1959																
CM	CM_25	North Haida Gwaii-Stanley Creek	1960	200	1	200	1	200	1.5	300	25.08757661	0.077171748	325.0875766	25.08757661	0.077171748	325.0875766	3	5	5
