Stock,Region,Catch.Year,CWTs,Ages,SEAK.Troll,SEAK.Net,SEAK.Sport,NBC.Troll,NBC.Sport,WCVI.Troll,WCVI.Sport,ISBM.NCBC.Troll,ISBM.NCBC.Net,ISBM.NCBC.Sport,ISBM.SBC.Troll,ISBM.SBC.Net,ISBM.SBC.Sport,ISBM.NF.Troll,ISBM.NF.Sport,ISBM.SF.Troll,ISBM.SF.Sport,ISBM.WAC.Net,ISBM.PS.Net,ISBM.PS.Sport,Term.SEAK.Troll,Term.SEAK.Net,Term.SEAK.Sport,Term.CAN.Net,Term.CAN.Sport,Term.SUS.Troll,Term.SUS.Net,Term.SUS.Sport,Stray,Escapement
Atnarko,Central Coast,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atnarko,Central Coast,1988,6,2,32.7,44.9,0.0,9.4,6.6,0.0,0.0,2.2,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atnarko,Central Coast,1989,38,"2,3",18.0,37.3,0.0,18.4,1.6,0.5,0.0,1.4,21.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atnarko,Central Coast,1990,146,"2,3,4",20.9,4.1,0.2,1.6,0.7,0.5,0.0,4.3,14.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,49.8
Atnarko,Central Coast,1991,788,"2,3,4,5",6.7,0.0,0.0,1.2,1.1,0.4,0.0,0.4,20.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.4,0.0,0.0,0.0,0.0,62.5
Atnarko,Central Coast,1992,986,"2,3,4,5",10.0,0.0,0.0,1.8,1.9,0.3,0.0,5.3,18.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.8,0.0,0.0,0.0,0.0,55.2
Atnarko,Central Coast,1993,"1,347","2,3,4,5",10.0,1.4,0.6,4.6,2.1,0.4,0.0,1.2,12.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.1,0.0,0.0,0.0,0.0,61.0
Atnarko,Central Coast,1994,"1,704","2,3,4,5",7.5,0.2,0.3,1.5,1.8,0.0,0.0,2.6,18.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.0,0.0,0.0,0.0,64.0
Atnarko,Central Coast,1995,"2,328","2,3,4,5",4.4,0.1,1.2,1.1,2.8,0.0,0.0,0.3,15.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,3.4,0.0,0.0,0.0,0.0,65.6
Atnarko,Central Coast,1996,"2,081","2,3,4,5",2.6,0.0,0.9,0.2,0.6,0.0,0.0,0.0,11.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.7,0.0,0.0,0.0,0.0,72.5
Atnarko,Central Coast,1997,"1,160","2,3,4,5",4.4,0.0,2.6,0.2,3.3,0.0,0.0,0.5,9.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,4.4,0.0,0.0,0.0,0.0,66.2
Atnarko,Central Coast,1998,"1,075","2,3,4,5",7.3,0.0,0.4,0.0,5.0,0.0,0.0,0.0,13.0,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,3.3,0.0,0.0,0.0,0.0,59.5
Atnarko,Central Coast,1999,"1,432","2,3,4,5",5.8,0.0,2.1,0.0,3.0,0.0,0.0,0.0,7.2,1.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.7,0.0,0.0,0.0,0.0,72.2
Atnarko,Central Coast,2000,"1,050","2,3,4,5",6.4,0.1,0.0,0.0,3.7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,4.1,0.0,0.0,0.0,0.0,71.1
Atnarko,Central Coast,2001,689,"2,3,4,5",6.7,0.0,2.0,0.0,2.2,0.4,0.0,0.0,12.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,4.7,0.0,0.0,0.0,0.0,61.6
Atnarko,Central Coast,2002,757,"2,3,4,5",5.1,0.1,0.4,9.0,4.1,0.8,0.0,0.0,15.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.1,0.0,0.0,0.0,0.0,52.2
Atnarko,Central Coast,2003,611,"2,3,4,5",5.1,0.1,0.0,3.0,6.5,0.0,0.0,0.0,24.2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.9,0.0,0.0,0.0,0.0,42.2
Atnarko,Central Coast,2004,714,"2,3,4,5",9.7,0.0,0.0,3.5,6.1,0.0,0.0,0.0,20.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.3,0.0,0.0,0.0,0.0,46.5
Atnarko,Central Coast,2005,940,"3,4,5",13.1,0.1,0.8,4.6,5.5,0.0,0.0,0.0,15.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,40.4
Atnarko,Central Coast,2006,"1,431","4,5",8.8,0.0,1.3,2.2,2.3,0.0,0.0,0.0,8.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.4,0.0,0.0,0.0,0.0,64.0
Atnarko,Central Coast,2007,401,"2,5",11.5,0.0,4.8,1.2,3.9,0.5,0.0,0.0,16.8,6.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.4,0.0,0.0,0.0,0.0,46.9
Atnarko,Central Coast,2008,154,"2,3",6.5,0.0,3.0,1.6,0.2,0.0,0.0,0.0,8.3,2.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,74.2
Atnarko,Central Coast,2009,683,"2,3,4",9.6,0.0,0.2,3.1,3.9,0.0,0.0,0.0,22.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.4,0.0,0.0,0.0,0.0,45.7
Atnarko,Central Coast,2010,800,"2,3,4,5",11.4,0.1,1.6,3.0,2.2,0.0,0.0,0.0,13.7,7.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,1.2,0.0,0.0,0.0,0.0,52.1
Atnarko,Central Coast,2011,581,"2,3,4,5",13.6,0.0,1.5,8.2,3.6,0.0,0.0,0.0,21.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,35.8
Atnarko,Central Coast,2012,873,"2,3,4,5",12.7,0.6,1.7,2.2,2.6,0.0,0.0,0.0,16.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,51.6
Atnarko,Central Coast,2013,"2,363","2,3,4,5",5.6,0.5,1.2,1.9,3.9,0.0,0.0,0.0,11.6,1.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.6,3.5,0.0,0.0,0.0,0.0,64.2
Atnarko,Central Coast,2014,"3,191","2,3,4,5",6.6,0.6,1.0,2.8,2.2,0.2,0.2,0.0,7.3,4.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2.5,0.0,0.0,0.0,0.0,65.1
Atnarko,Central Coast,2015,"8,422","2,3,4,5",3.9,0.0,1.1,1.0,2.6,0.2,0.0,0.0,7.9,3.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.9,0.0,0.0,0.0,0.2,73.8
Atnarko,Central Coast,2016,"4,661","2,3,4,5",4.9,1.3,2.1,1.1,3.4,0.3,0.0,0.0,4.1,4.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.6,0.0,0.0,0.0,0.0,69.7
Atnarko,Central Coast,2017,"1,961","2,3,4,5",6.0,0.2,1.7,2.2,2.3,0.2,0.0,0.0,12.6,4.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.3,0.0,0.0,0.0,0.0,58.9
Atnarko,Central Coast,2018,"2,121","2,3,4,5",2.8,0.0,0.6,0.8,1.1,0.2,0.0,0.0,18.0,1.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.7,0.0,0.0,0.0,0.0,67.2
Atnarko,Central Coast,2019,"2,211","2,3,4,5",1.6,0.0,1.3,0.0,2.8,0.0,0.7,0.0,17.3,4.9,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.7,0.0,0.0,0.0,0.0,60.7
Atnarko,Central Coast,2020,"2,579","2,3,4,5",3.0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,19.9,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,0.0,0.0,0.0,0.0,71.2
Atnarko,Central Coast,2021,"2,257","2,3,4,5",3.6,0.7,1.2,0.0,0.8,0.0,0.4,0.0,6.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1.0,0.0,0.0,0.0,0.0,74.6
Atnarko,Central Coast,2022,"1,620","2,3,4,5",10.5,0.2,2.2,0.0,4.8,0.0,0.0,0.0,3.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,70.4
Atnarko,Central Coast,2023,"1,613","2,3,4,5",2.4,0.0,0.0,0.0,4.3,0.0,0.0,0.0,1.1,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,79.5
Big Qualicum,ECVI,1979,"5,088","2,3,4,5",4.3,0.7,0.4,1.9,0.0,2.5,0.0,10.5,4.1,0.2,20.9,7.9,18.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,27.9
Big Qualicum,ECVI,1980,"2,918","2,3,4,5",1.5,1.6,0.4,4.7,0.0,4.7,0.0,7.2,3.4,0.3,15.2,9.5,24.9,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,25.9
Big Qualicum,ECVI,1981,"1,540","2,3,4,5",2.3,0.1,0.4,1.5,0.0,1.7,0.0,12.3,4.6,0.0,17.5,9.5,38.1,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
Big Qualicum,ECVI,1982,788,"2,3,4,5",5.5,0.7,1.2,4.6,0.0,4.6,0.0,6.1,8.5,0.2,12.6,12.0,13.1,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,28.9
Big Qualicum,ECVI,1983,697,"2,3,4,5",5.5,0.3,0.7,5.1,0.0,1.2,0.0,7.1,4.7,0.3,14.6,14.1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4
Big Qualicum,ECVI,1984,557,"2,3,4,5",2.0,0.3,0.0,1.4,0.0,1.6,0.0,7.1,3.7,1.1,9.1,6.1,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5
Big Qualicum,ECVI,1985,807,"2,3,4,5",7.0,1.1,0.0,2.1,0.0,1.6,0.0,4.4,6.6,0.6,2.3,11.9,33.5,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.9,0.0,0.2,25.1
Big Qualicum,ECVI,1986,"1,345","2,3,4,5",2.9,0.4,0.0,0.8,0.0,1.4,0.0,13.5,7.7,0.8,9.9,7.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0
Big Qualicum,ECVI,1987,798,"2,3,4,5",10.2,0.0,1.0,4.3,0.0,4.7,0.0,2.7,2.6,0.0,2.1,4.9,32.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8
Big Qualicum,ECVI,1988,549,"2,3,4,5",2.5,1.8,0.0,2.2,0.0,2.8,0.0,1.1,8.3,0.0,1.7,3.7,45.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,28.0
Big Qualicum,ECVI,1989,633,"2,3,4,5",3.7,5.0,0.8,3.5,0.0,4.9,0.0,0.5,0.8,0.0,1.9,6.9,42.1,0.3,0.0,0.0,0.0,0.0,0.0,1.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,26.7
Big Qualicum,ECVI,1990,784,"2,3,4,5",4.7,4.3,0.0,6.5,1.6,3.0,0.0,1.6,6.0,0.0,3.6,9.6,24.8,0.1,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,30.5
Big Qualicum,ECVI,1991,795,"2,3,4,5",2.7,3.3,0.0,2.3,0.0,2.0,0.0,1.2,2.4,0.6,5.9,4.6,44.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.9,27.8
Big Qualicum,ECVI,1992,766,"2,3,4,5",3.2,5.2,2.4,5.3,0.0,3.2,0.0,5.5,1.3,1.2,9.6,3.1,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.4,0.0,1.0,18.7
Big Qualicum,ECVI,1993,523,"2,3,4,5",1.4,2.2,0.0,1.6,0.0,1.7,0.0,4.3,2.5,0.0,4.1,5.8,50.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24.7
Big Qualicum,ECVI,1994,279,"2,3,4,5",5.0,0.0,0.0,1.6,1.9,2.9,0.0,1.7,3.4,0.0,4.8,1.3,32.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.4,40.9
Big Qualicum,ECVI,1995,250,"2,3,4,5",7.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.9,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.4,48.8
Big Qualicum,ECVI,1996,371,"2,3,4,5",2.9,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.9,0.9,0.0,0.4,56.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,36.1
Big Qualicum,ECVI,1997,233,"2,3,4,5",3.8,0.0,0.0,3.4,0.0,0.0,2.4,3.3,1.8,1.7,1.1,2.9,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,44.7
Big Qualicum,ECVI,1998,210,"2,3,4,5",7.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.4,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,59.0
Big Qualicum,ECVI,1999,298,"2,3,4,5",5.9,1.9,0.0,3.8,2.4,0.0,0.0,3.7,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.7,58.7
Big Qualicum,ECVI,2000,249,"2,3,4,5",17.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,60.7
Big Qualicum,ECVI,2001,534,"2,3,4,5",5.2,10.3,0.0,0.0,9.9,0.6,0.0,0.0,0.0,1.1,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.7,57.5
Big Qualicum,ECVI,2002,339,"2,3,4,5",10.7,0.0,2.6,3.5,0.0,1.9,3.3,0.0,0.0,3.2,0.0,5.0,13.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.4,51.9
Big Qualicum,ECVI,2003,274,"2,3,4,5",8.5,0.7,6.8,0.0,0.0,3.2,0.0,0.0,0.0,9.2,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,53.0
Big Qualicum,ECVI,2004,409,"2,3,4,5",8.5,0.0,0.4,5.6,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,65.1
Big Qualicum,ECVI,2005,624,"2,3,4,5",9.4,0.4,0.0,1.9,0.0,4.9,2.9,0.0,0.9,3.2,0.0,0.0,24.2,0.5,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.1,47.3
Big Qualicum,ECVI,2006,642,"2,3,4,5",5.1,3.6,2.7,1.6,0.0,0.6,0.0,0.0,0.0,3.3,0.0,0.0,10.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,71.9
Big Qualicum,ECVI,2007,635,"2,3,4,5",12.0,0.5,1.2,5.2,3.1,0.6,2.3,0.0,0.9,1.3,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,54.3
Big Qualicum,ECVI,2008,459,"2,3,4,5",5.2,0.8,2.7,1.7,0.0,0.8,2.8,0.0,0.0,4.9,0.0,0.5,20.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.2,54.4
Big Qualicum,ECVI,2009,569,"2,3,4,5",4.6,5.4,0.0,1.9,0.0,1.5,2.4,0.0,0.0,2.1,0.0,0.0,17.6,0.6,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.6,60.9
Big Qualicum,ECVI,2010,496,"2,3,4,5",6.6,0.3,2.1,1.5,0.0,1.1,4.0,0.0,0.0,1.7,0.0,0.0,22.0,1.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,56.9
Big Qualicum,ECVI,2011,541,"2,3,4,5",7.5,1.7,2.6,0.0,1.5,0.9,0.0,0.0,0.0,4.3,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,0.0,0.9,63.4
Big Qualicum,ECVI,2012,577,"2,3,4,5",7.5,1.4,0.0,3.0,1.6,1.2,0.0,0.0,0.0,4.8,0.0,0.0,30.2,0.5,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,47.1
Big Qualicum,ECVI,2013,952,"2,3,4,5",2.1,1.6,0.0,1.2,1.7,0.5,1.9,0.0,0.0,1.3,0.0,0.0,29.9,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.2,57.7
Big Qualicum,ECVI,2014,"1,994","2,3,4,5",3.2,1.9,0.7,1.2,0.9,0.4,2.4,0.0,0.0,1.0,0.0,0.0,43.8,0.4,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,43.1
Big Qualicum,ECVI,2015,"2,093","2,3,4,5",4.8,0.5,1.0,0.9,0.2,1.1,0.7,0.0,0.1,2.0,0.0,0.0,24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,64.1
Big Qualicum,ECVI,2016,"1,187","2,3,4,5",6.5,2.7,1.3,0.7,0.0,0.0,1.0,0.0,0.0,4.2,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,40.6
Big Qualicum,ECVI,2017,705,"2,3,4,5",1.7,0.6,0.0,1.7,0.5,0.0,0.2,0.0,0.0,3.3,0.0,0.0,18.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,72.2
Big Qualicum,ECVI,2018,286,"2,3,4,5",1.3,1.6,0.0,1.3,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7
Big Qualicum,ECVI,2019,480,"2,3,4,5",1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,49.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,39.1
Big Qualicum,ECVI,2020,600,"2,3,4,5",2.6,0.3,1.2,0.6,0.0,0.0,1.6,0.0,0.0,1.1,0.0,0.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.5,40.2
Big Qualicum,ECVI,2021,528,"2,3,4,5",0.3,1.5,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6
Big Qualicum,ECVI,2022,440,"2,3,4,5",6.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,76.9
Big Qualicum,ECVI,2023,"1,139","2,3,4,5",2.0,1.6,0.0,1.0,0.0,0.3,1.4,0.0,0.0,4.1,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.6
Chilliwack,Fraser,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chilliwack,Fraser,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chilliwack,Fraser,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chilliwack,Fraser,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chilliwack,Fraser,1983,"3,195",2,0.0,0.0,0.0,0.2,0.0,7.2,0.0,1.2,1.0,0.1,3.9,18.9,13.3,0.7,0.1,0.0,0.0,0.1,2.5,4.2,0.0,0.0,0.0,0.0,2.3,0.0,0.1,0.0,0.0,44.0
Chilliwack,Fraser,1984,"4,647","2,3",0.0,0.0,0.0,0.4,0.0,26.6,0.1,4.7,0.2,0.0,13.7,4.2,22.3,1.9,0.0,0.3,0.1,0.0,1.1,2.3,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.3,20.2
Chilliwack,Fraser,1985,"2,345","2,3,4",1.0,0.1,0.0,0.3,0.0,32.6,0.0,2.2,0.7,0.0,6.1,5.5,21.4,3.6,0.4,0.1,0.0,0.0,3.3,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,4.8,12.5
Chilliwack,Fraser,1986,"2,153","2,3,4,5",0.0,0.0,0.0,0.8,0.0,20.2,0.0,2.6,1.5,0.0,9.4,11.8,18.5,2.8,0.2,0.0,0.0,0.0,3.0,7.7,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,1.1,18.7
Chilliwack,Fraser,1987,"2,710","2,3,4,5",0.0,0.0,0.0,0.8,0.0,18.6,0.5,0.4,0.3,0.0,15.6,2.7,18.6,3.8,0.2,0.2,0.0,0.0,2.8,2.7,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.0,1.9,29.3
Chilliwack,Fraser,1988,"2,450","2,3,4,5",0.4,0.1,0.0,0.2,0.0,17.6,0.0,0.0,0.1,0.0,6.3,3.7,12.8,4.0,0.1,0.1,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,2.3,44.5
Chilliwack,Fraser,1989,"1,307","2,3,4,5",0.3,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.4,0.0,1.7,3.2,20.4,4.4,0.2,1.2,0.0,0.0,2.7,1.3,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.0,2.1,38.3
