region,species_name,species_qualified,cuid,cu_name_pse,year,spawners,us_catch,cdn_catch,combined_catch,run_size_adjustment,in_season_run_size,run_size,exploitation_rate 
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),1994,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),1995,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),1996,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),1997,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),1998,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),1999,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2000,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2001,139,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2002,10,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2003,130,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2004,208,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2005,41,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2006,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2007,20,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2008,105,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2009,83,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2010,4,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2011,160,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2012,90,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2013,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2014,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2015,170,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2016,285,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2017,91,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2018,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2019,335,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2020,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2021,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Sockeye,SER,216,Skeena River-High Interior (river-type),2022,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1950,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1951,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1952,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1953,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1954,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1955,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1956,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1957,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1958,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1959,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1960,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1961,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1962,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1963,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1964,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1965,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1966,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1967,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1968,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1969,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1970,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1971,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1972,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1973,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1974,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1975,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1976,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1977,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1978,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1979,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1980,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1981,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1982,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1983,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1984,2190,1103,1202,NA,NA,NA,4495,0.542681857
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1985,3240,3243,4295,NA,NA,NA,10778,0.59051835
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1986,2490,1371,9908,NA,NA,NA,13769,0.564236188
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1987,22297,2223,3639,NA,NA,NA,28159,0.402238422
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1988,9532,8519,11026,NA,NA,NA,29077,0.651547197
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1989,10789,3060,4790,NA,NA,NA,18639,0.500328208
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1990,4353,2730,8405,NA,NA,NA,15488,0.495790762
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1991,4503,5332,11591,NA,NA,NA,21426,0.673934462
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1992,10196,8374,15972,NA,NA,NA,34542,0.458571151
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1993,21280,2361,5778,NA,NA,NA,29419,0.516411414
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1994,14965,2357,6448,NA,NA,NA,23770,0.478882293
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1995,7633,2212,6368,NA,NA,NA,16213,0.629403375
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1996,15086,3238,4527,NA,NA,NA,22851,0.414337923
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1997,9015,3241,4057,NA,NA,NA,16313,0.441457248
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1998,6720,2438,3191,NA,NA,NA,12349,0.287852476
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,1999,6860,4546,6997,NA,NA,NA,18403,0.486264428
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2000,12917,4764,6809,NA,NA,NA,24490,0.428921169
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2001,18935,6922,7020,NA,NA,NA,32877,0.432912155
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2002,5804,2837,2973,NA,NA,NA,11614,0.412330106
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2003,13421,3732,4692,NA,NA,NA,21845,0.371949061
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2004,16911,2564,2870,NA,NA,NA,22345,0.345368534
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2005,8707,5915,6586,NA,NA,NA,21208,0.439077704
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2006,11280,6764,8997,NA,NA,NA,27041,0.440471293
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2007,12736,5939,6265,NA,NA,NA,24940,0.347498533
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2008,9426,1871,9810,NA,NA,NA,21107,0.548493483
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2009,10503,1632,1382,NA,NA,NA,13517,0.355469714
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2010,12456,1014,2589,NA,NA,NA,16059,0.329695215
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2011,3150,1175,2991,NA,NA,NA,7316,0.426410596
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2012,3598,1422,2223,NA,NA,NA,7243,0.39324884
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2013,9038,1048,2022,NA,NA,NA,12108,0.379141017
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2014,6174,1235,2749,NA,NA,NA,10158,0.383142234
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2015,6560,1986,2747,NA,NA,NA,11293,0.443083658
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2016,2471,1450,1822,NA,NA,NA,5743,0.429675243
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2017,2390,854,2281,NA,NA,NA,5525,0.446533645
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2018,6063,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2019,2010,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2020,1544,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2021,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Chinook,CK,217,Middle Skeena-Mainstem Tributaries,2022,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1950,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1951,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1952,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1953,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1954,171035,70762,142669,NA,NA,NA,384466,0.555136734
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1955,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1956,80375,33344,67445,NA,NA,NA,181164,0.556341814
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1957,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1958,226250,84070,146449,NA,NA,NA,456769,0.504672699
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1959,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1960,63674,21028,29549,NA,NA,NA,114251,0.442686439
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1961,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1962,245097,77410,98079,NA,NA,NA,420586,0.417250474
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1963,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1964,154731,50848,70689,NA,NA,NA,276268,0.439925335
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1965,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1966,247204,85660,132543,NA,NA,NA,465407,0.468844034
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1967,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1968,497653,177633,289832,NA,NA,NA,965118,0.484360558
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1969,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1970,777840,244139,304475,NA,NA,NA,1326454,0.413594292
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1971,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1972,441711,150003,223280,NA,NA,NA,814994,0.458019017
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1973,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1974,80451,31604,59656,NA,NA,NA,171711,0.53147343
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1975,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1976,623261,174697,151207,NA,NA,NA,949165,0.343358588
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1977,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1978,1012011,340759,498640,NA,NA,NA,1851410,0.453383479
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1979,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1980,607592,199491,276793,NA,NA,NA,1083876,0.439426819
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1981,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1982,972486,136478,317010,NA,NA,NA,1425974,0.318019563
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1983,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1984,359935,184687,397850,NA,NA,NA,942472,0.618094687
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1985,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1986,878763,436153,795019,NA,NA,NA,2109935,0.583511896
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1987,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1988,285865,106366,400407,NA,NA,NA,792638,0.639350317
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1989,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1990,1593105,496265,1141821,NA,NA,NA,3231191,0.506960579
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1991,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1992,1193579,635722,2091545,NA,NA,NA,3920846,0.69558126
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1993,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1994,238892,123708,192990,NA,NA,NA,555590,0.570021282
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1995,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1996,1355995,620230,1390373,NA,NA,NA,3366598,0.59722095
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1997,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1998,212595,42265,37802,NA,NA,NA,292662,0.27358106
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),1999,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2000,267430,58217,214935,NA,NA,NA,540582,0.505292294
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2001,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2002,128178,20690,50631,NA,NA,NA,199499,0.357503966
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2003,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2004,258507,58663,117067,NA,NA,NA,434237,0.404686751
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2005,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2006,128291,12189,90931,NA,NA,NA,231411,0.445612623
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2007,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2008,82519,10674,20846,NA,NA,NA,114039,0.276398199
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2009,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2010,183372,25021,5311,NA,NA,NA,213704,0.141935294
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2011,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2012,154537,26101,21636,NA,NA,NA,202274,0.236000552
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2013,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2014,485780,100095,106603,NA,NA,NA,692478,0.298490611
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2015,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2016,160195,25515,22986,NA,NA,NA,208696,0.232401188
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2017,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2018,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2019,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2020,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2021,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,218,Middle-Upper Skeena (even),2022,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1950,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1951,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1952,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1953,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1954,843146,282343,397057,NA,NA,NA,1522546,0.45
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1955,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1956,493389,231337,522765,NA,NA,NA,1247491,0.6
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1957,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1958,530174,185057,282695,NA,NA,NA,997926,0.47
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1959,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1960,380814,119110,142384,NA,NA,NA,642308,0.41
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1961,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1962,1892597,504803,324772,NA,NA,NA,2722172,0.31
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1963,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1964,3132561,873772,705520,NA,NA,NA,4711853,0.34
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1965,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1966,1577170,461409,449586,NA,NA,NA,2488165,0.37
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1967,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1968,2807509,922147,1243063,NA,NA,NA,4972719,0.44
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1969,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1970,1521990,445871,436518,NA,NA,NA,2404379,0.37
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1971,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1972,2527505,739017,718660,NA,NA,NA,3985182,0.37
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1973,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1974,766905,242725,299279,NA,NA,NA,1308909,0.41
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1975,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1976,992919,248215,97377,NA,NA,NA,1338511,0.26
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1977,NA,NA,NA,NA,NA,NA,NA,NA
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1978,1145818,396311,594992,NA,NA,NA,2137121,0.46
Skeena,Pink,PKE,219,Nass-Skeena Estuary (even),1979,NA,NA,NA,NA,NA,NA,NA,NA
